,video fn,first,last,gesture,consistency,,
54,P028_balloon2,1764,1793,G0,1,,29
55,P028_balloon2,1794,1823,G5,1,,29
56,P028_balloon2,1824,1853,G5,1,,29
57,P028_balloon2,1860,1889,G0,1,,29
58,P028_balloon2,1890,1919,G0,1,,29
59,P028_balloon2,1920,1949,G0,1,,29
60,P028_balloon2,1950,1979,G0,1,,29
61,P028_balloon2,1980,2009,G0,1,,29
62,P028_balloon2,2010,2039,G0,1,,29
63,P028_balloon2,2040,2069,G0,1,,29
64,P028_balloon2,2070,2099,G0,1,,29
65,P028_balloon2,2100,2129,G0,1,,29
66,P028_balloon2,2130,2159,G0,1,,29
67,P028_balloon2,2160,2189,G0,1,,29
68,P028_balloon2,2190,2219,G0,1,,29
69,P028_balloon2,2220,2249,G0,1,,29
70,P028_balloon2,2250,2279,G0,1,,29
71,P028_balloon2,2280,2309,G0,1,,29
72,P028_balloon2,2310,2339,G0,1,,29
73,P028_balloon2,2343,2372,G1,1,,29
74,P028_balloon2,2373,2402,G1,1,,29
75,P028_balloon2,2403,2432,G1,1,,29
76,P028_balloon2,2433,2462,G1,1,,29
77,P028_balloon2,2463,2492,G1,1,,29
78,P028_balloon2,2493,2522,G1,1,,29
79,P028_balloon2,2523,2552,G1,1,,29
80,P028_balloon2,2553,2582,G1,1,,29
81,P028_balloon2,2604,2633,G2,1,,29
82,P028_balloon2,2634,2663,G2,1,,29
83,P028_balloon2,2664,2693,G2,1,,29
84,P028_balloon2,2694,2723,G2,1,,29
85,P028_balloon2,2736,2765,G3,1,,29
86,P028_balloon2,2766,2795,G3,1,,29
87,P028_balloon2,2796,2825,G3,1,,29
88,P028_balloon2,2832,2861,G4,1,,29
89,P028_balloon2,2862,2891,G4,1,,29
90,P028_balloon2,2892,2921,G4,1,,29
91,P028_balloon2,2922,2951,G4,1,,29
92,P028_balloon2,2967,2996,G3,1,,29
93,P028_balloon2,2997,3026,G3,1,,29
94,P028_balloon2,3027,3056,G3,1,,29
95,P028_balloon2,3066,3095,G4,1,,29
96,P028_balloon2,3096,3125,G4,1,,29
97,P028_balloon2,3153,3182,G3,1,,29
98,P028_balloon2,3183,3212,G3,1,,29
99,P028_balloon2,3225,3254,G4,1,,29
100,P028_balloon2,3255,3284,G4,1,,29
101,P028_balloon2,3285,3314,G3,1,,29
102,P028_balloon2,3342,3371,G4,1,,29
103,P028_balloon2,3372,3401,G4,1,,29
104,P028_balloon2,3414,3443,G0,1,,29
105,P028_balloon2,3444,3473,G0,1,,29
106,P028_balloon2,3474,3503,G0,1,,29
107,P028_balloon2,3504,3533,G0,1,,29
108,P028_balloon2,3540,3569,G5,1,,29
109,P028_balloon2,3582,3611,G0,1,,29
110,P028_balloon2,3612,3641,G0,1,,29
111,P028_balloon2,3642,3671,G0,1,,29
112,P028_balloon2,3672,3701,G0,1,,29
113,P028_balloon2,3702,3731,G0,1,,29
114,P028_balloon2,3732,3761,G0,1,,29
115,P028_balloon2,3762,3791,G0,1,,29
116,P028_balloon2,3792,3821,G0,1,,29
117,P028_balloon2,3822,3851,G0,1,,29
118,P028_balloon2,3852,3881,G0,1,,29
119,P028_balloon2,3882,3911,G0,1,,29
120,P028_balloon2,3912,3941,G0,1,,29
121,P028_balloon2,3948,3977,G1,1,,29
122,P028_balloon2,3978,4007,G1,1,,29
123,P028_balloon2,4008,4037,G1,1,,29
124,P028_balloon2,4038,4067,G1,1,,29
125,P028_balloon2,4068,4097,G1,1,,29
126,P028_balloon2,4098,4127,G1,1,,29
127,P028_balloon2,4137,4166,G2,1,,29
128,P028_balloon2,4167,4196,G2,1,,29
129,P028_balloon2,4197,4226,G2,1,,29
130,P028_balloon2,4227,4256,G2,1,,29
131,P028_balloon2,4257,4286,G3,1,,29
132,P028_balloon2,4311,4340,G0,1,,29
133,P028_balloon2,4341,4370,G0,1,,29
134,P028_balloon2,4371,4400,G3,1,,29
135,P028_balloon2,4401,4430,G3,1,,29
136,P028_balloon2,4452,4481,G4,1,,29
137,P028_balloon2,4482,4511,G4,1,,29
138,P028_balloon2,4539,4568,G3,1,,29
139,P028_balloon2,4569,4598,G3,1,,29
140,P028_balloon2,4602,4631,G4,1,,29
141,P028_balloon2,4632,4661,G4,1,,29
142,P028_balloon2,4686,4715,G3,1,,29
143,P028_balloon2,4716,4745,G3,1,,29
144,P028_balloon2,4746,4775,G3,1,,29
145,P028_balloon2,4779,4808,G4,1,,29
146,P028_balloon2,4809,4838,G4,1,,29
147,P028_balloon2,4845,4874,G3,1,,29
148,P028_balloon2,4875,4904,G3,1,,29
149,P028_balloon2,4923,4952,G4,1,,29
150,P028_balloon2,4953,4982,G4,1,,29
151,P028_balloon2,4983,5012,G4,1,,29
152,P028_balloon2,5019,5048,G0,1,,29
153,P028_balloon2,5049,5078,G0,1,,29
154,P028_balloon2,5079,5108,G0,1,,29
155,P028_balloon2,5130,5159,G5,1,,29
156,P028_balloon2,5178,5207,G0,1,,29
157,P028_balloon2,5208,5237,G0,1,,29
158,P028_balloon2,5238,5267,G0,1,,29
159,P028_balloon2,5268,5297,G0,1,,29
160,P028_balloon2,5298,5327,G0,1,,29
0,P028_tissue1,0,29,G0,1,,29
1,P028_tissue1,30,59,G0,1,,29
2,P028_tissue1,60,89,G0,1,,29
3,P028_tissue1,90,119,G0,1,,29
4,P028_tissue1,120,149,G0,1,,29
5,P028_tissue1,150,179,G0,1,,29
6,P028_tissue1,180,209,G0,1,,29
7,P028_tissue1,210,239,G0,1,,29
8,P028_tissue1,240,269,G0,1,,29
9,P028_tissue1,270,299,G0,1,,29
10,P028_tissue1,300,329,G0,1,,29
11,P028_tissue1,333,362,G1,1,,29
12,P028_tissue1,363,392,G1,1,,29
13,P028_tissue1,393,422,G1,1,,29
14,P028_tissue1,423,452,G1,1,,29
15,P028_tissue1,453,482,G1,1,,29
16,P028_tissue1,483,512,G1,1,,29
17,P028_tissue1,513,542,G1,1,,29
18,P028_tissue1,543,572,G1,1,,29
19,P028_tissue1,573,602,G1,1,,29
20,P028_tissue1,603,632,G1,1,,29
21,P028_tissue1,633,662,G1,1,,29
22,P028_tissue1,663,692,G1,1,,29
23,P028_tissue1,693,722,G1,1,,29
24,P028_tissue1,723,752,G1,1,,29
25,P028_tissue1,753,782,G1,1,,29
26,P028_tissue1,783,812,G1,1,,29
27,P028_tissue1,813,842,G1,1,,29
28,P028_tissue1,852,881,G2,1,,29
29,P028_tissue1,882,911,G2,1,,29
30,P028_tissue1,912,941,G2,1,,29
31,P028_tissue1,960,989,G3,1,,29
32,P028_tissue1,990,1019,G3,1,,29
33,P028_tissue1,1020,1049,G3,1,,29
34,P028_tissue1,1059,1088,G4,1,,29
35,P028_tissue1,1089,1118,G4,1,,29
36,P028_tissue1,1119,1148,G4,1,,29
37,P028_tissue1,1149,1178,G4,1,,29
38,P028_tissue1,1179,1208,G4,1,,29
39,P028_tissue1,1224,1253,G3,1,,29
40,P028_tissue1,1254,1283,G3,1,,29
41,P028_tissue1,1299,1328,G0,1,,29
42,P028_tissue1,1329,1358,G0,1,,29
43,P028_tissue1,1359,1388,G0,1,,29
44,P028_tissue1,1389,1418,G0,1,,29
45,P028_tissue1,1419,1448,G0,1,,29
46,P028_tissue1,1449,1478,G0,1,,29
47,P028_tissue1,1479,1508,G0,1,,29
48,P028_tissue1,1509,1538,G0,1,,29
49,P028_tissue1,1542,1571,G3,1,,29
50,P028_tissue1,1572,1601,G3,1,,29
51,P028_tissue1,1602,1631,G3,1,,29
52,P028_tissue1,1644,1673,G4,1,,29
53,P028_tissue1,1674,1703,G4,1,,29
54,P028_tissue1,1704,1733,G4,1,,29
55,P028_tissue1,1734,1763,G4,1,,29
56,P028_tissue1,1764,1793,G4,1,,29
57,P028_tissue1,1794,1823,G4,1,,29
58,P028_tissue1,1824,1853,G4,1,,29
59,P028_tissue1,1854,1883,G4,1,,29
60,P028_tissue1,1884,1913,G4,1,,29
61,P028_tissue1,1914,1943,G4,1,,29
62,P028_tissue1,1944,1973,G4,1,,29
63,P028_tissue1,1974,2003,G4,1,,29
64,P028_tissue1,2013,2042,G3,1,,29
65,P028_tissue1,2043,2072,G3,1,,29
66,P028_tissue1,2073,2102,G3,1,,29
67,P028_tissue1,2103,2132,G4,1,,29
68,P028_tissue1,2133,2162,G4,1,,29
69,P028_tissue1,2163,2192,G4,1,,29
70,P028_tissue1,2193,2222,G4,1,,29
71,P028_tissue1,2229,2258,G3,1,,29
72,P028_tissue1,2259,2288,G3,1,,29
73,P028_tissue1,2307,2336,G4,1,,29
74,P028_tissue1,2337,2366,G4,1,,29
75,P028_tissue1,2367,2396,G4,1,,29
76,P028_tissue1,2415,2444,G0,1,,29
77,P028_tissue1,2445,2474,G0,1,,29
78,P028_tissue1,2475,2504,G0,1,,29
79,P028_tissue1,2505,2534,G0,1,,29
80,P028_tissue1,2535,2564,G0,1,,29
81,P028_tissue1,2565,2594,G0,1,,29
82,P028_tissue1,2595,2624,G0,1,,29
83,P028_tissue1,2625,2654,G5,1,,29
84,P028_tissue1,2676,2705,G0,1,,29
85,P028_tissue1,2706,2735,G0,1,,29
86,P028_tissue1,2736,2765,G0,1,,29
87,P028_tissue1,2766,2795,G0,1,,29
88,P028_tissue1,2796,2825,G0,1,,29
89,P028_tissue1,2826,2855,G0,1,,29
90,P028_tissue1,2856,2885,G0,1,,29
91,P028_tissue1,2886,2915,G0,1,,29
92,P028_tissue1,2916,2945,G0,1,,29
93,P028_tissue1,2946,2975,G0,1,,29
94,P028_tissue1,2976,3005,G0,1,,29
95,P028_tissue1,3006,3035,G0,1,,29
96,P028_tissue1,3036,3065,G0,1,,29
97,P028_tissue1,3066,3095,G0,1,,29
98,P028_tissue1,3096,3125,G0,1,,29
99,P028_tissue1,3126,3155,G0,1,,29
100,P028_tissue1,3156,3185,G0,1,,29
101,P028_tissue1,3186,3215,G0,1,,29
102,P028_tissue1,3221,3250,G1,1,,29
103,P028_tissue1,3251,3280,G1,1,,29
104,P028_tissue1,3281,3310,G1,1,,29
105,P028_tissue1,3311,3340,G1,1,,29
106,P028_tissue1,3341,3370,G1,1,,29
107,P028_tissue1,3371,3400,G1,1,,29
108,P028_tissue1,3401,3430,G1,1,,29
109,P028_tissue1,3431,3460,G1,1,,29
110,P028_tissue1,3461,3490,G1,1,,29
111,P028_tissue1,3491,3520,G1,1,,29
112,P028_tissue1,3521,3550,G1,1,,29
113,P028_tissue1,3551,3580,G1,1,,29
114,P028_tissue1,3602,3631,G2,1,,29
115,P028_tissue1,3632,3661,G2,1,,29
116,P028_tissue1,3662,3691,G2,1,,29
117,P028_tissue1,3720,3749,G3,1,,29
118,P028_tissue1,3750,3779,G3,1,,29
119,P028_tissue1,3780,3809,G3,1,,29
120,P028_tissue1,3831,3860,G4,1,,29
121,P028_tissue1,3861,3890,G4,1,,29
122,P028_tissue1,3891,3920,G4,1,,29
123,P028_tissue1,3921,3950,G4,1,,29
124,P028_tissue1,3954,3983,G3,1,,29
125,P028_tissue1,3984,4013,G3,1,,29
126,P028_tissue1,4014,4043,G3,1,,29
127,P028_tissue1,4044,4073,G3,1,,29
128,P028_tissue1,4080,4109,G4,1,,29
129,P028_tissue1,4110,4139,G4,1,,29
130,P028_tissue1,4140,4169,G4,1,,29
131,P028_tissue1,4170,4199,G4,1,,29
132,P028_tissue1,4200,4229,G4,1,,29
133,P028_tissue1,4230,4259,G4,1,,29
134,P028_tissue1,4260,4289,G4,1,,29
135,P028_tissue1,4290,4319,G4,1,,29
136,P028_tissue1,4320,4349,G4,1,,29
137,P028_tissue1,4350,4379,G4,1,,29
138,P028_tissue1,4380,4409,G4,1,,29
139,P028_tissue1,4410,4439,G4,1,,29
140,P028_tissue1,4443,4472,G3,1,,29
141,P028_tissue1,4473,4502,G3,1,,29
142,P028_tissue1,4503,4532,G4,1,,29
143,P028_tissue1,4533,4562,G4,1,,29
144,P028_tissue1,4587,4616,G3,1,,29
145,P028_tissue1,4617,4646,G3,1,,29
146,P028_tissue1,4647,4676,G4,1,,29
147,P028_tissue1,4677,4706,G4,1,,29
148,P028_tissue1,4722,4751,G0,1,,29
149,P028_tissue1,4752,4781,G0,1,,29
150,P028_tissue1,4782,4811,G0,1,,29
151,P028_tissue1,4812,4841,G0,1,,29
152,P028_tissue1,4842,4871,G0,1,,29
153,P028_tissue1,4875,4904,G5,1,,29
154,P028_tissue1,4926,4955,G0,1,,29
155,P028_tissue1,4956,4985,G0,1,,29
156,P028_tissue1,4986,5015,G0,1,,29
157,P028_tissue1,5016,5045,G0,1,,29
158,P028_tissue1,5046,5075,G0,1,,29
159,P028_tissue1,5076,5105,G0,1,,29
160,P028_tissue1,5106,5135,G0,1,,29
161,P028_tissue1,5136,5165,G0,1,,29
162,P028_tissue1,5166,5195,G0,1,,29
163,P028_tissue1,5196,5225,G0,1,,29
164,P028_tissue1,5226,5255,G0,1,,29
165,P028_tissue1,5256,5285,G0,1,,29
166,P028_tissue1,5286,5315,G0,1,,29
167,P028_tissue1,5316,5345,G0,1,,29
168,P028_tissue1,5346,5375,G0,1,,29
169,P028_tissue1,5376,5405,G0,1,,29
170,P028_tissue1,5406,5435,G0,1,,29
171,P028_tissue1,5436,5465,G0,1,,29
172,P028_tissue1,5469,5498,G1,1,,29
173,P028_tissue1,5499,5528,G1,1,,29
174,P028_tissue1,5529,5558,G1,1,,29
175,P028_tissue1,5559,5588,G1,1,,29
176,P028_tissue1,5589,5618,G1,1,,29
177,P028_tissue1,5619,5648,G1,1,,29
178,P028_tissue1,5649,5678,G1,1,,29
179,P028_tissue1,5679,5708,G1,1,,29
180,P028_tissue1,5709,5738,G1,1,,29
181,P028_tissue1,5748,5777,G2,1,,29
182,P028_tissue1,5778,5807,G2,1,,29
183,P028_tissue1,5837,5866,G0,1,,29
184,P028_tissue1,5867,5896,G0,1,,29
185,P028_tissue1,5897,5926,G0,1,,29
186,P028_tissue1,5927,5956,G0,1,,29
187,P028_tissue1,5957,5986,G0,1,,29
188,P028_tissue1,6005,6034,G3,1,,29
189,P028_tissue1,6035,6064,G3,1,,29
190,P028_tissue1,6065,6094,G3,1,,29
191,P028_tissue1,6107,6136,G4,1,,29
192,P028_tissue1,6137,6166,G4,1,,29
193,P028_tissue1,6167,6196,G4,1,,29
194,P028_tissue1,6221,6250,G3,1,,29
195,P028_tissue1,6251,6280,G3,1,,29
196,P028_tissue1,6296,6325,G4,1,,29
197,P028_tissue1,6326,6355,G4,1,,29
198,P028_tissue1,6356,6385,G4,1,,29
199,P028_tissue1,6407,6436,G3,1,,29
200,P028_tissue1,6455,6484,G4,1,,29
201,P028_tissue1,6485,6514,G4,1,,29
202,P028_tissue1,6518,6547,G3,1,,29
203,P028_tissue1,6548,6577,G3,1,,29
204,P028_tissue1,6581,6610,G4,1,,29
205,P028_tissue1,6611,6640,G4,1,,29
206,P028_tissue1,6660,6689,G0,1,,29
207,P028_tissue1,6690,6719,G0,1,,29
208,P028_tissue1,6720,6749,G0,1,,29
209,P028_tissue1,6750,6779,G0,1,,29
210,P028_tissue1,6800,6829,G5,1,,29
211,P028_tissue1,6830,6859,G0,1,,29
212,P028_tissue1,6860,6889,G0,1,,29
213,P028_tissue1,6890,6919,G0,1,,29
214,P028_tissue1,6920,6949,G0,1,,29
0,P028_tissue2,0,29,G0,1,,29
1,P028_tissue2,30,59,G0,1,,29
2,P028_tissue2,60,89,G0,1,,29
3,P028_tissue2,90,119,G0,1,,29
4,P028_tissue2,120,149,G0,1,,29
5,P028_tissue2,150,179,G0,1,,29
6,P028_tissue2,180,209,G0,1,,29
7,P028_tissue2,210,239,G0,1,,29
8,P028_tissue2,240,269,G0,1,,29
9,P028_tissue2,270,299,G0,1,,29
10,P028_tissue2,315,344,G1,1,,29
11,P028_tissue2,345,374,G1,1,,29
12,P028_tissue2,375,404,G1,1,,29
13,P028_tissue2,405,434,G1,1,,29
14,P028_tissue2,435,464,G1,1,,29
15,P028_tissue2,465,494,G1,1,,29
16,P028_tissue2,495,524,G1,1,,29
17,P028_tissue2,525,554,G1,1,,29
18,P028_tissue2,564,593,G2,1,,29
19,P028_tissue2,594,623,G2,1,,29
20,P028_tissue2,624,653,G2,1,,29
21,P028_tissue2,654,683,G2,1,,29
22,P028_tissue2,684,713,G2,1,,29
23,P028_tissue2,741,770,G3,1,,29
24,P028_tissue2,771,800,G3,1,,29
25,P028_tissue2,822,851,G4,1,,29
26,P028_tissue2,852,881,G4,1,,29
27,P028_tissue2,882,911,G4,1,,29
28,P028_tissue2,936,965,G3,1,,29
29,P028_tissue2,966,995,G3,1,,29
30,P028_tissue2,996,1025,G3,1,,29
31,P028_tissue2,1026,1055,G4,1,,29
32,P028_tissue2,1056,1085,G4,1,,29
33,P028_tissue2,1086,1115,G4,1,,29
34,P028_tissue2,1116,1145,G4,1,,29
35,P028_tissue2,1146,1175,G4,1,,29
36,P028_tissue2,1176,1205,G4,1,,29
37,P028_tissue2,1206,1235,G4,1,,29
38,P028_tissue2,1236,1265,G4,1,,29
39,P028_tissue2,1266,1295,G4,1,,29
40,P028_tissue2,1296,1325,G4,1,,29
41,P028_tissue2,1335,1364,G3,1,,29
42,P028_tissue2,1365,1394,G3,1,,29
43,P028_tissue2,1404,1433,G4,1,,29
44,P028_tissue2,1434,1463,G4,1,,29
45,P028_tissue2,1473,1502,G3,1,,29
46,P028_tissue2,1503,1532,G3,1,,29
47,P028_tissue2,1533,1562,G4,1,,29
48,P028_tissue2,1587,1616,G0,1,,29
49,P028_tissue2,1617,1646,G0,1,,29
50,P028_tissue2,1647,1676,G0,1,,29
51,P028_tissue2,1677,1706,G0,1,,29
52,P028_tissue2,1728,1757,G5,1,,29
53,P028_tissue2,1764,1793,G0,1,,29
54,P028_tissue2,1794,1823,G0,1,,29
55,P028_tissue2,1824,1853,G0,1,,29
56,P028_tissue2,1854,1883,G0,1,,29
57,P028_tissue2,1884,1913,G0,1,,29
58,P028_tissue2,1914,1943,G0,1,,29
59,P028_tissue2,1944,1973,G0,1,,29
60,P028_tissue2,1974,2003,G0,1,,29
61,P028_tissue2,2004,2033,G0,1,,29
62,P028_tissue2,2034,2063,G0,1,,29
63,P028_tissue2,2064,2093,G0,1,,29
64,P028_tissue2,2094,2123,G0,1,,29
65,P028_tissue2,2124,2153,G0,1,,29
66,P028_tissue2,2154,2183,G0,1,,29
67,P028_tissue2,2184,2213,G0,1,,29
68,P028_tissue2,2214,2243,G1,1,,29
69,P028_tissue2,2244,2273,G1,1,,29
70,P028_tissue2,2274,2303,G1,1,,29
71,P028_tissue2,2304,2333,G1,1,,29
72,P028_tissue2,2334,2363,G1,1,,29
73,P028_tissue2,2364,2393,G1,1,,29
74,P028_tissue2,2394,2423,G1,1,,29
75,P028_tissue2,2424,2453,G1,1,,29
76,P028_tissue2,2454,2483,G1,1,,29
77,P028_tissue2,2493,2522,G2,1,,29
78,P028_tissue2,2523,2552,G2,1,,29
79,P028_tissue2,2553,2582,G2,1,,29
80,P028_tissue2,2583,2612,G2,1,,29
81,P028_tissue2,2613,2642,G3,1,,29
82,P028_tissue2,2643,2672,G3,1,,29
83,P028_tissue2,2685,2714,G4,1,,29
84,P028_tissue2,2715,2744,G4,1,,29
85,P028_tissue2,2745,2774,G4,1,,29
86,P028_tissue2,2775,2804,G4,1,,29
87,P028_tissue2,2829,2858,G3,1,,29
88,P028_tissue2,2859,2888,G3,1,,29
89,P028_tissue2,2889,2918,G3,1,,29
90,P028_tissue2,2919,2948,G3,1,,29
91,P028_tissue2,2949,2978,G4,1,,29
92,P028_tissue2,2979,3008,G4,1,,29
93,P028_tissue2,3009,3038,G4,1,,29
94,P028_tissue2,3039,3068,G4,1,,29
95,P028_tissue2,3078,3107,G3,1,,29
96,P028_tissue2,3108,3137,G3,1,,29
97,P028_tissue2,3162,3191,G4,1,,29
98,P028_tissue2,3192,3221,G4,1,,29
99,P028_tissue2,3231,3260,G3,1,,29
100,P028_tissue2,3261,3290,G3,1,,29
101,P028_tissue2,3303,3332,G4,1,,29
102,P028_tissue2,3333,3362,G4,1,,29
103,P028_tissue2,3383,3412,G0,1,,29
104,P028_tissue2,3413,3442,G0,1,,29
105,P028_tissue2,3443,3472,G0,1,,29
106,P028_tissue2,3473,3502,G0,1,,29
107,P028_tissue2,3503,3532,G0,1,,29
108,P028_tissue2,3533,3562,G0,1,,29
109,P028_tissue2,3563,3592,G0,1,,29
110,P028_tissue2,3612,3641,G5,1,,29
111,P028_tissue2,3663,3692,G0,1,,29
112,P028_tissue2,3693,3722,G0,1,,29
113,P028_tissue2,3723,3752,G0,1,,29
114,P028_tissue2,3753,3782,G0,1,,29
115,P028_tissue2,3783,3812,G0,1,,29
116,P028_tissue2,3813,3842,G0,1,,29
117,P028_tissue2,3843,3872,G0,1,,29
118,P028_tissue2,3873,3902,G0,1,,29
119,P028_tissue2,3903,3932,G0,1,,29
120,P028_tissue2,3933,3962,G0,1,,29
121,P028_tissue2,3963,3992,G0,1,,29
122,P028_tissue2,3993,4022,G0,1,,29
123,P028_tissue2,4023,4052,G0,1,,29
124,P028_tissue2,4053,4082,G0,1,,29
125,P028_tissue2,4101,4130,G1,1,,29
126,P028_tissue2,4131,4160,G1,1,,29
127,P028_tissue2,4161,4190,G1,1,,29
128,P028_tissue2,4191,4220,G1,1,,29
129,P028_tissue2,4221,4250,G1,1,,29
130,P028_tissue2,4251,4280,G1,1,,29
131,P028_tissue2,4281,4310,G1,1,,29
132,P028_tissue2,4320,4349,G2,1,,29
133,P028_tissue2,4350,4379,G2,1,,29
134,P028_tissue2,4380,4409,G2,1,,29
135,P028_tissue2,4428,4457,G3,1,,29
136,P028_tissue2,4458,4487,G3,1,,29
137,P028_tissue2,4488,4517,G3,1,,29
138,P028_tissue2,4518,4547,G3,1,,29
139,P028_tissue2,4566,4595,G0,1,,29
140,P028_tissue2,4596,4625,G0,1,,29
141,P028_tissue2,4626,4655,G0,1,,29
142,P028_tissue2,4656,4685,G0,1,,29
143,P028_tissue2,4686,4715,G0,1,,29
144,P028_tissue2,4716,4745,G0,1,,29
145,P028_tissue2,4746,4775,G0,1,,29
146,P028_tissue2,4776,4805,G0,1,,29
147,P028_tissue2,4806,4835,G0,1,,29
148,P028_tissue2,4836,4865,G0,1,,29
149,P028_tissue2,4893,4922,G1,1,,29
150,P028_tissue2,4923,4952,G1,1,,29
151,P028_tissue2,4953,4982,G1,1,,29
152,P028_tissue2,4983,5012,G1,1,,29
153,P028_tissue2,5013,5042,G1,1,,29
154,P028_tissue2,5043,5072,G1,1,,29
155,P028_tissue2,5073,5102,G1,1,,29
156,P028_tissue2,5118,5147,G2,1,,29
157,P028_tissue2,5148,5177,G2,1,,29
158,P028_tissue2,5181,5210,G3,1,,29
159,P028_tissue2,5211,5240,G3,1,,29
160,P028_tissue2,5270,5299,G4,1,,29
161,P028_tissue2,5300,5329,G4,1,,29
162,P028_tissue2,5330,5359,G4,1,,29
163,P028_tissue2,5360,5389,G4,1,,29
164,P028_tissue2,5390,5419,G3,1,,29
165,P028_tissue2,5420,5449,G3,1,,29
166,P028_tissue2,5456,5485,G4,1,,29
167,P028_tissue2,5486,5515,G4,1,,29
168,P028_tissue2,5516,5545,G4,1,,29
169,P028_tissue2,5564,5593,G3,1,,29
170,P028_tissue2,5594,5623,G3,1,,29
171,P028_tissue2,5642,5671,G4,1,,29
172,P028_tissue2,5672,5701,G4,1,,29
173,P028_tissue2,5711,5740,G3,1,,29
174,P028_tissue2,5756,5785,G4,1,,29
175,P028_tissue2,5810,5839,G0,1,,29
176,P028_tissue2,5840,5869,G0,1,,29
177,P028_tissue2,5870,5899,G0,1,,29
178,P028_tissue2,5900,5929,G0,1,,29
179,P028_tissue2,5948,5977,G5,1,,29
180,P028_tissue2,5996,6025,G0,1,,29
181,P028_tissue2,6026,6055,G0,1,,29
182,P028_tissue2,6056,6085,G0,1,,29
183,P028_tissue2,6086,6115,G0,1,,29
0,P029_balloon1,0,29,G0,1,,29
1,P029_balloon1,30,59,G0,1,,29
2,P029_balloon1,60,89,G0,1,,29
3,P029_balloon1,90,119,G0,1,,29
4,P029_balloon1,120,149,G0,1,,29
5,P029_balloon1,150,179,G0,1,,29
6,P029_balloon1,180,209,G0,1,,29
7,P029_balloon1,210,239,G0,1,,29
8,P029_balloon1,240,269,G0,1,,29
9,P029_balloon1,270,299,G0,1,,29
10,P029_balloon1,300,329,G0,1,,29
11,P029_balloon1,330,359,G0,1,,29
12,P029_balloon1,360,389,G0,1,,29
13,P029_balloon1,390,419,G0,1,,29
14,P029_balloon1,420,449,G0,1,,29
15,P029_balloon1,450,479,G0,1,,29
16,P029_balloon1,480,509,G0,1,,29
17,P029_balloon1,510,539,G0,1,,29
18,P029_balloon1,540,569,G0,1,,29
19,P029_balloon1,570,599,G0,1,,29
20,P029_balloon1,600,629,G0,1,,29
21,P029_balloon1,630,659,G0,1,,29
22,P029_balloon1,660,689,G0,1,,29
23,P029_balloon1,710,739,G1,1,,29
24,P029_balloon1,740,769,G1,1,,29
25,P029_balloon1,770,799,G1,1,,29
26,P029_balloon1,800,829,G1,1,,29
27,P029_balloon1,830,859,G1,1,,29
28,P029_balloon1,860,889,G1,1,,29
29,P029_balloon1,890,919,G1,1,,29
30,P029_balloon1,920,949,G1,1,,29
31,P029_balloon1,950,979,G1,1,,29
32,P029_balloon1,980,1009,G1,1,,29
33,P029_balloon1,1010,1039,G1,1,,29
34,P029_balloon1,1040,1069,G1,1,,29
35,P029_balloon1,1070,1099,G1,1,,29
36,P029_balloon1,1100,1129,G1,1,,29
37,P029_balloon1,1130,1159,G1,1,,29
38,P029_balloon1,1160,1189,G1,1,,29
39,P029_balloon1,1190,1219,G1,1,,29
40,P029_balloon1,1223,1252,G2,1,,29
41,P029_balloon1,1253,1282,G2,1,,29
42,P029_balloon1,1283,1312,G2,1,,29
43,P029_balloon1,1313,1342,G2,1,,29
44,P029_balloon1,1343,1372,G2,1,,29
45,P029_balloon1,1373,1402,G0,1,,29
46,P029_balloon1,1403,1432,G0,1,,29
47,P029_balloon1,1433,1462,G0,1,,29
48,P029_balloon1,1463,1492,G0,1,,29
49,P029_balloon1,1493,1522,G0,1,,29
50,P029_balloon1,1523,1552,G0,1,,29
51,P029_balloon1,1553,1582,G0,1,,29
52,P029_balloon1,1629,1658,G3,1,,29
53,P029_balloon1,1683,1712,G0,1,,29
54,P029_balloon1,1713,1742,G0,1,,29
55,P029_balloon1,1761,1790,G3,1,,29
56,P029_balloon1,1791,1820,G3,1,,29
57,P029_balloon1,1821,1850,G3,1,,29
58,P029_balloon1,1851,1880,G3,1,,29
59,P029_balloon1,1899,1928,G4,1,,29
60,P029_balloon1,1929,1958,G4,1,,29
61,P029_balloon1,1959,1988,G4,1,,29
62,P029_balloon1,1989,2018,G4,1,,29
63,P029_balloon1,2019,2048,G4,1,,29
64,P029_balloon1,2049,2078,G4,1,,29
65,P029_balloon1,2079,2108,G4,1,,29
66,P029_balloon1,2109,2138,G4,1,,29
67,P029_balloon1,2139,2168,G4,1,,29
68,P029_balloon1,2169,2198,G4,1,,29
69,P029_balloon1,2205,2234,G3,1,,29
70,P029_balloon1,2235,2264,G3,1,,29
71,P029_balloon1,2265,2294,G3,1,,29
72,P029_balloon1,2295,2324,G3,1,,29
73,P029_balloon1,2325,2354,G3,1,,29
74,P029_balloon1,2367,2396,G4,1,,29
75,P029_balloon1,2397,2426,G4,1,,29
76,P029_balloon1,2427,2456,G4,1,,29
77,P029_balloon1,2457,2486,G4,1,,29
78,P029_balloon1,2487,2516,G4,1,,29
79,P029_balloon1,2544,2573,G3,1,,29
80,P029_balloon1,2574,2603,G3,1,,29
81,P029_balloon1,2619,2648,G4,1,,29
82,P029_balloon1,2649,2678,G4,1,,29
83,P029_balloon1,2679,2708,G4,1,,29
